Chapter,Name,Class,Level,Difficulty,Boss,Recruitable,Reinforcement,Quantity,HP,Power,Skill,Speed,Luck,Defense,Resistance,Constitution,Move,Item 1,Item 2,Item 3,Item 4,Item 5
Chapter 6,Thria,Soldier,8,Hard,False,False,True,1,28~33,8~11,2~6,3~5,2~4,0~2,0~2,6,5,Javelin,False,False,False,False
Chapter 6,Thria,Soldier,8,Hard,False,False,True,2,28~33,8~11,2~6,3~5,2~4,0~2,0~2,6,5,Iron Lance,False,False,False,False
Chapter 6,Thria,Mage,3,Hard,False,False,True,1,18~22,3~7,4~6,4~7,1~3,3~5,4~7,6,5,Fire,False,False,False,False
Chapter 6,Thria,Archer,4,Hard,False,False,True,1,22~26,5~9,6~8,4~8,1~5,3~6,0~2,7,5,Iron Bow,False,False,False,False
Chapter 6,Thria,Mage,5,Hard,False,False,True,1,19~23,4~8,5~7,5~8,1~3,3~5,5~8,6,5,Fire,False,False,False,False
Chapter 6,Thria,Mage,4,Hard,False,False,True,1,19~22,4~7,5~7,4~8,1~3,3~5,4~8,6,5,Thunder,False,False,False,False
Chapter 6,Thria,Knight,5,Hard,False,False,True,1,23~27,8~10,4~7,0~3,1~4,10~13,0~2,13,4,Steel Lance,Javelin,False,False,False
Chapter 7,Debias,Knight,13,Normal,True,False,False,1,33,11,6,5,4,12,1,14,4,Spear,False,False,False,False
Chapter 7,Bern,Wyvern Rider,9,Normal,False,False,False,1,27~30,10~12,7~9,8~9,3~5,10~12,0~1,10,7,Steel Lance,False,False,False,False
Chapter 7,Bern,Wyvern Rider,10,Normal,False,False,False,1,28~31,10~12,7~9,8~10,3~5,10~12,0~2,10,7,Steel Lance,Red Gem,False,False,False
Chapter 7,Rebel,Priest,7,Normal,False,False,False,2,20~22,2~4,2~4,3~5,2~4,1~2,7~9,5,5,Physic,Vulnerary,False,False,False
Chapter 7,Rebel,Mercenary,6,Normal,False,False,False,2,21~23,5~7,9~11,9~10,1~2,4~6,0~1,9,5,Iron Sword,False,False,False,False
Chapter 7,Rebel,Knight,7,Normal,False,False,False,1,21~23,7~8,3~5,0~2,1~2,10~11,0~1,13,4,Javelin,False,False,False,False
Chapter 7,Rebel,Knight,6,Normal,False,False,False,1,20~22,6~8,3~4,0~1,1~2,10~11,0~1,13,4,Steel Lance,False,False,False,False
Chapter 7,Rebel,Knight,6,Normal,False,False,False,1,20~22,6~8,3~4,0~1,1~2,10~11,0~1,13,4,Javelin,Vulnerary,False,False,False
Chapter 7,Rebel,Knight,6,Normal,False,False,False,1,20~22,6~8,3~4,0~1,1~2,10~11,0~1,13,4,Steel Lance,Vulnerary,False,False,False
Chapter 7,Rebel,Mage,6,Normal,False,False,False,1,18~20,3~5,3~5,4~5,0~2,3~4,4~5,6,5,Elfire,False,False,False,False
Chapter 7,Rebel,Mage,6,Normal,False,False,False,1,18~20,3~5,3~5,4~5,0~2,3~4,4~5,6,5,Thunder,False,False,False,False
Chapter 7,Rebel,Cavalier,9,Normal,False,False,False,2,25~27,7~9,4~6,6~8,2~3,7~8,0~2,9,7,Steel Sword,Javelin,False,False,False
Chapter 7,Rebel,Cavalier,7,Normal,False,False,False,1,23~26,6~8,4~5,6~7,1~3,6~8,0~1,9,7,Iron Sword,Javelin,False,False,False
Chapter 7,Rebel,Soldier,11,Normal,False,False,False,2,27~29,7~9,2~4,2~4,2~3,1~2,0~2,6,5,Javelin,Vulnerary,False,False,False
Chapter 7,Rebel,Archer,7,Normal,False,False,False,1,21~23,5~7,5~6,4~6,1~3,3~5,0~1,7,5,Steel Bow,False,False,False,False
Chapter 7,Rebel,Archer,8,Normal,False,False,False,1,22~24,6~7,5~7,4~6,2~3,3~5,0~1,7,5,Steel Bow,False,False,False,False
Chapter 7,Rebel,Archer,10,Normal,False,False,False,1,23~26,6~8,6~8,5~7,2~4,4~5,0~2,7,5,Iron Bow,False,False,False,False
Chapter 7,Rebel,Archer,9,Normal,False,False,False,1,22~25,6~8,5~7,5~6,2~4,4~5,0~1,7,5,Iron Bow,False,False,False,False
Chapter 7,Rebel,Cavalier,15,Normal,False,False,True,1,29~32,9~11,6~9,8~10,3~5,7~9,1~2,9,7,Silver Lance,False,False,False,False
Chapter 7,Rebel,Cavalier,7,Normal,False,False,True,1,23~26,6~8,4~5,6~7,1~3,6~8,0~1,9,7,Iron Lance,Javelin,False,False,False
Chapter 7,Rebel,Cavalier,5,Normal,False,False,True,2,22~24,6~7,3~4,5~7,1~2,6~7,0~1,9,7,Steel Lance,False,False,False,False
Chapter 7,Rebel,Mage,7,Normal,False,False,True,1,18~20,3~5,4~5,4~6,1~2,3~4,4~6,6,5,Elfire,False,False,False,False
Chapter 7,Rebel,Archer,9,Normal,False,False,True,1,22~25,6~8,5~7,5~6,2~4,4~5,0~1,7,5,Steel Bow,False,False,False,False
Chapter 7,Rebel,Soldier,11,Normal,False,False,True,2,27~29,7~9,2~4,2~4,2~3,1~2,0~2,6,5,Steel Lance,Javelin,False,False,False
Chapter 7,Rebel,Soldier,11,Normal,False,False,True,2,27~29,7~9,2~4,2~4,2~3,1~2,0~2,6,5,Steel Lance,False,False,False,False
Chapter 7,Rebel,Mage,7,Normal,False,False,True,1,18~20,3~5,4~5,4~6,1~2,3~4,4~6,6,5,Thunder,False,False,False,False
Chapter 7,Rebel,Archer,7,Normal,False,False,True,1,21~23,5~7,5~6,4~6,1~3,3~5,0~1,7,5,Steel Bow,False,False,False,False
Chapter 7,Debias,Knight,13,Hard,True,False,False,1,37~40,13~15,8~9,5~7,5~6,13~15,1~2,14,4,Spear,False,False,False,False
Chapter 7,Bern,Wyvern Rider,9,Hard,False,False,False,1,31~37,12~16,9~12,9~12,4~7,11~14,0~2,10,7,Steel Lance,False,False,False,False
Chapter 7,Bern,Wyvern Rider,10,Hard,False,False,False,1,32~38,12~16,9~12,9~13,4~7,11~14,0~3,10,7,Steel Lance,Red Gem,False,False,False
Chapter 7,Rebel,Priest,7,Hard,False,False,False,2,23~26,3~7,4~7,4~8,4~8,1~3,10~13,5,5,Physic,Vulnerary,False,False,False
Chapter 7,Rebel,Mercenary,6,Hard,False,False,False,2,25~30,7~11,11~15,10~13,2~5,5~8,0~3,9,5,Iron Sword,False,False,False,False
Chapter 7,Rebel,Knight,7,Hard,False,False,False,3,25~30,9~12,5~8,0~4,2~4,11~14,0~2,13,4,Javelin,False,False,False,False
Chapter 7,Rebel,Knight,6,Hard,False,False,False,1,24~29,8~12,5~7,0~3,2~4,11~14,0~2,13,4,Steel Lance,False,False,False,False
Chapter 7,Rebel,Knight,6,Hard,False,False,False,1,24~29,8~12,5~7,0~3,2~4,11~14,0~2,13,4,Javelin,Vulnerary,False,False,False
Chapter 7,Rebel,Knight,6,Hard,False,False,False,1,24~29,8~12,5~7,0~3,2~4,11~14,0~2,13,4,Steel Lance,Vulnerary,False,False,False
Chapter 7,Rebel,Mage,6,Hard,False,False,False,1,21~25,6~10,5~9,6~8,1~4,3~5,6~8,6,5,Elfire,False,False,False,False
Chapter 7,Rebel,Mage,6,Hard,False,False,False,1,21~25,6~10,5~9,6~8,1~4,3~5,6~8,6,5,Thunder,False,False,False,False
Chapter 7,Rebel,Cavalier,9,Hard,False,False,False,2,29~33,9~12,6~10,7~11,3~6,7~10,0~3,9,7,Steel Sword,Javelin,False,False,False
Chapter 7,Rebel,Cavalier,7,Hard,False,False,False,3,27~32,8~11,6~9,7~10,2~6,6~10,0~2,9,7,Iron Sword,Javelin,False,False,False
Chapter 7,Rebel,Soldier,11,Hard,False,False,False,2,31~36,10~13,3~7,3~6,3~5,1~3,0~3,6,5,Javelin,Vulnerary,False,False,False
Chapter 7,Rebel,Archer,7,Hard,False,False,False,1,25~29,7~10,7~10,5~9,3~6,3~7,0~2,7,5,Steel Bow,False,False,False,False
Chapter 7,Rebel,Archer,8,Hard,False,False,False,1,26~30,8~10,7~11,5~9,4~6,3~7,0~2,7,5,Steel Bow,False,False,False,False
Chapter 7,Rebel,Archer,10,Hard,False,False,False,1,27~32,8~11,8~12,6~10,4~7,4~7,0~3,7,5,Iron Bow,False,False,False,False
Chapter 7,Rebel,Archer,9,Hard,False,False,False,1,26~31,8~11,7~11,6~9,4~7,4~7,0~2,7,5,Iron Bow,False,False,False,False
Chapter 7,Bern,Wyvern Rider,8,Hard,False,False,False,1,30~36,11~15,9~11,8~12,4~6,11~13,0~2,10,7,Steel Lance,Javelin,False,False,False
Chapter 7,Rebel,Cavalier,15,Hard,False,False,True,3,33~38,11~14,8~13,9~13,4~8,7~11,1~3,9,7,Silver Lance,False,False,False,False
Chapter 7,Rebel,Cavalier,7,Hard,False,False,True,3,27~32,8~11,6~9,7~10,2~6,6~10,0~2,9,7,Iron Lance,Javelin,False,False,False
Chapter 7,Rebel,Cavalier,5,Hard,False,False,True,6,26~30,8~10,5~8,6~10,2~5,6~9,0~2,9,7,Steel Lance,False,False,False,False
Chapter 7,Rebel,Mage,7,Hard,False,False,True,1,21~25,6~10,6~9,6~9,2~4,3~5,6~9,6,5,Elfire,False,False,False,False
Chapter 7,Rebel,Archer,9,Hard,False,False,True,1,26~31,8~11,7~11,6~9,4~7,4~7,0~2,7,5,Steel Bow,False,False,False,False
Chapter 7,Rebel,Soldier,11,Hard,False,False,True,2,31~36,10~13,3~7,3~6,3~5,1~3,0~3,6,5,Steel Lance,Javelin,False,False,False
Chapter 7,Rebel,Soldier,11,Hard,False,False,True,2,31~36,10~13,3~7,3~6,3~5,1~3,0~3,6,5,Steel Lance,False,False,False,False
Chapter 7,Rebel,Mage,7,Hard,False,False,True,1,21~25,6~10,6~9,6~9,2~4,3~5,6~9,6,5,Thunder,False,False,False,False
Chapter 7,Rebel,Archer,7,Hard,False,False,True,1,25~29,7~10,7~10,5~9,3~6,3~7,0~2,7,5,Steel Bow,False,False,False,False
Chapter 8,Legance,General,1,Normal,True,False,False,1,36,12,5,9,8,14,5,16,5,Steel Lance,Javelin,False,False,False
Chapter 8,Rebel,Soldier,12,Normal,False,False,False,3,27~30,7~10,2~4,2~4,2~4,1~2,0~2,6,5,Steel Lance,False,False,False,False
Chapter 8,Rebel,Soldier,12,Normal,False,False,False,1,27~30,7~10,2~4,2~4,2~4,1~2,0~2,6,5,Iron Lance,Javelin,False,False,False
Chapter 8,Rebel,Archer,8,Normal,False,False,False,1,22~24,6~7,5~7,4~6,2~3,3~5,0~1,7,5,Steel Bow,Vulnerary,False,False,False
Chapter 8,Rebel,Knight,7,Normal,False,False,False,1,21~23,7~8,3~5,0~2,1~2,10~11,0~1,13,4,Steel Lance,False,False,False,False
Chapter 8,Rebel,Soldier,11,Normal,False,False,False,1,27~29,7~9,2~4,2~4,2~3,1~2,0~2,6,5,Iron Lance,Javelin,Door Key,False,False
Chapter 8,Rebel,Mage,7,Normal,False,False,False,1,18~20,3~5,4~5,4~6,1~2,3~4,4~6,6,5,Fire,Vulnerary,False,False,False
Chapter 8,Rebel,Knight,8,Normal,False,False,False,1,21~24,7~9,4~5,0~2,1~2,10~12,0~1,13,4,Horseslayer,Chest Key,Vulnerary,False,False
Chapter 8,Rebel,Soldier,11,Normal,False,False,False,4,27~29,7~9,2~4,2~4,2~3,1~2,0~2,6,5,Iron Lance,False,False,False,False
Chapter 8,Rebel,Archer,10,Normal,False,False,False,1,23~26,6~8,6~8,5~7,2~4,4~5,0~2,7,5,Steel Bow,False,False,False,False
Chapter 8,Rebel,Soldier,11,Normal,False,False,False,1,27~29,7~9,2~4,2~4,2~3,1~2,0~2,6,5,Steel Lance,False,False,False,False
Chapter 8,Rebel,Archer,10,Normal,False,False,False,3,23~26,6~8,6~8,5~7,2~4,4~5,0~2,7,5,Steel Bow,Vulnerary,False,False,False
Chapter 8,Rebel,Mage,8,Normal,False,False,False,1,19~21,4~6,4~6,5~6,1~2,3~4,5~6,6,5,Elfire,Door Key,False,False,False
Chapter 8,Rebel,Mage,7,Normal,False,False,False,1,18~20,3~5,4~5,4~6,1~2,3~4,4~6,6,5,Fire,False,False,False,False
Chapter 8,Rebel,Knight,8,Normal,False,False,False,2,21~24,7~9,4~5,0~2,1~2,10~12,0~1,13,4,Steel Lance,False,False,False,False
Chapter 8,Rebel,Mage,8,Normal,False,False,False,1,19~21,4~6,4~6,5~6,1~2,3~4,5~6,6,5,Thunder,False,False,False,False
Chapter 8,Rebel,Archer,9,Normal,False,False,False,1,22~25,6~8,5~7,5~6,2~4,4~5,0~1,7,5,Iron Bow,False,False,False,False
Chapter 8,Rebel,Knight,8,Normal,False,False,False,1,21~24,7~9,4~5,0~2,1~2,10~12,0~1,13,4,Steel Lance,Chest Key,False,False,False
Chapter 8,Rebel,Knight,8,Normal,False,False,False,1,21~24,7~9,4~5,0~2,1~2,10~12,0~1,13,4,Steel Lance,Javelin,False,False,False
Chapter 8,Rebel,Mage,7,Normal,False,False,False,1,18~20,3~5,4~5,4~6,1~2,3~4,4~6,6,5,Aircalibur,False,False,False,False
Chapter 8,Rebel,Mage,7,Normal,False,False,False,1,18~20,3~5,4~5,4~6,1~2,3~4,4~6,6,5,Elfire,Vulnerary,False,False,False
Chapter 8,Thief,Thief,6,Normal,False,False,True,1,18~19,3~4,2~4,10~12,1~3,2~3,0~2,6,6,Iron Sword,Lockpick,False,False,False
Chapter 8,Cath,Thief,5,Normal,False,False,True,1,16,3,7,11,8,2,1,5,6,Iron Sword,Lockpick,Vulnerary,False,False
Chapter 8,Rebel,Archer,8,Normal,False,False,True,4,22~24,6~7,5~7,4~6,2~3,3~5,0~1,7,5,Steel Bow,False,False,False,False
Chapter 8,Rebel,Mercenary,9,Normal,False,False,True,4,23~26,6~8,10~12,10~11,2~3,5~6,1~2,9,5,Iron Sword,False,False,False,False
Chapter 8,Rebel,Soldier,11,Normal,False,False,True,2,27~29,7~9,2~4,2~4,2~3,1~2,0~2,6,5,Steel Lance,Javelin,False,False,False
Chapter 8,Rebel,Soldier,10,Normal,False,False,True,4,26~29,6~9,2~4,2~4,1~3,0~2,0~2,6,5,Steel Lance,False,False,False,False
Chapter 8,Rebel,Knight,11,Normal,False,False,True,2,24~26,8~10,5~6,1~2,2~3,11~13,0~1,13,4,Steel Lance,Javelin,Vulnerary,False,False
Chapter 8,Legance,General,1,Hard,True,False,False,1,40~42,13~15,6~7,9~10,9~10,15~16,5~7,16,5,Steel Lance,Javelin,False,False,False
Chapter 8,Rebel,Soldier,12,Hard,False,False,False,3,31~37,10~14,3~7,3~6,3~6,1~3,0~3,6,5,Steel Lance,False,False,False,False
Chapter 8,Rebel,Soldier,12,Hard,False,False,False,1,31~37,10~14,3~7,3~6,3~6,1~3,0~3,6,5,Iron Lance,Javelin,False,False,False
Chapter 8,Rebel,Archer,8,Hard,False,False,False,1,26~30,8~10,7~11,5~9,4~6,3~7,0~2,7,5,Steel Bow,Vulnerary,False,False,False
Chapter 8,Rebel,Knight,7,Hard,False,False,False,1,25~30,9~12,5~8,0~4,2~4,11~14,0~2,13,4,Steel Lance,False,False,False,False
Chapter 8,Rebel,Soldier,11,Hard,False,False,False,1,31~36,10~13,3~7,3~6,3~5,1~3,0~3,6,5,Iron Lance,Javelin,Door Key,False,False
Chapter 8,Rebel,Mage,7,Hard,False,False,False,1,21~25,6~10,6~9,6~9,2~4,3~5,6~9,6,5,Fire,Vulnerary,False,False,False
Chapter 8,Rebel,Knight,8,Hard,False,False,False,1,25~31,9~13,6~8,0~4,2~4,11~15,0~2,13,4,Horseslayer,Chest Key,Vulnerary,False,False
Chapter 8,Rebel,Soldier,11,Hard,False,False,False,4,31~36,10~13,3~7,3~6,3~5,1~3,0~3,6,5,Iron Lance,False,False,False,False
Chapter 8,Rebel,Archer,10,Hard,False,False,False,1,27~32,8~11,8~12,6~10,4~7,4~7,0~3,7,5,Steel Bow,False,False,False,False
Chapter 8,Rebel,Soldier,11,Hard,False,False,False,1,31~36,10~13,3~7,3~6,3~5,1~3,0~3,6,5,Steel Lance,False,False,False,False
Chapter 8,Rebel,Archer,10,Hard,False,False,False,3,27~32,8~11,8~12,6~10,4~7,4~7,0~3,7,5,Steel Bow,Vulnerary,False,False,False
Chapter 8,Rebel,Mage,8,Hard,False,False,False,1,22~26,7~11,6~10,7~9,2~4,3~5,7~9,6,5,Elfire,Door Key,False,False,False
Chapter 8,Rebel,Mage,7,Hard,False,False,False,1,21~25,6~10,6~9,6~9,2~4,3~5,6~9,6,5,Fire,False,False,False,False
Chapter 8,Rebel,Knight,8,Hard,False,False,False,2,25~31,9~13,6~8,0~4,2~4,11~15,0~2,13,4,Steel Lance,False,False,False,False
Chapter 8,Rebel,Mage,8,Hard,False,False,False,1,22~26,7~11,6~10,7~9,2~4,3~5,7~9,6,5,Thunder,False,False,False,False
Chapter 8,Rebel,Archer,9,Hard,False,False,False,1,26~31,8~11,7~11,6~9,4~7,4~7,0~2,7,5,Iron Bow,False,False,False,False
Chapter 8,Rebel,Knight,8,Hard,False,False,False,1,25~31,9~13,6~8,0~4,2~4,11~15,0~2,13,4,Steel Lance,Chest Key,False,False,False
Chapter 8,Rebel,Knight,8,Hard,False,False,False,1,25~31,9~13,6~8,0~4,2~4,11~15,0~2,13,4,Steel Lance,Javelin,False,False,False
Chapter 8,Rebel,Mage,7,Hard,False,False,False,1,21~25,6~10,6~9,6~9,2~4,3~5,6~9,6,5,Aircalibur,False,False,False,False
Chapter 8,Rebel,Mage,7,Hard,False,False,False,1,21~25,6~10,6~9,6~9,2~4,3~5,6~9,6,5,Elfire,Vulnerary,False,False,False
Chapter 8,Thief,Thief,6,Hard,False,False,True,1,21~23,3~5,4~8,12~16,3~7,2~4,1~4,6,6,Iron Sword,Lockpick,False,False,False
Chapter 8,Cath,Thief,5,Hard,False,False,True,1,18~20,3~4,9~11,13~15,10~12,2~3,2~3,5,6,Iron Sword,Lockpick,Vulnerary,False,False
Chapter 8,Rebel,Archer,8,Hard,False,False,True,8,26~30,8~10,7~11,5~9,4~6,3~7,0~2,7,5,Steel Bow,False,False,False,False
Chapter 8,Rebel,Mercenary,9,Hard,False,False,True,4,27~33,8~12,12~16,11~14,3~6,6~8,1~4,9,5,Iron Sword,False,False,False,False
Chapter 8,Rebel,Soldier,11,Hard,False,False,True,2,31~36,10~13,3~7,3~6,3~5,1~3,0~3,6,5,Steel Lance,Javelin,False,False,False
Chapter 8,Rebel,Soldier,10,Hard,False,False,True,4,30~36,9~13,3~7,3~6,2~5,0~3,0~3,6,5,Steel Lance,False,False,False,False
Chapter 8,Rebel,Knight,11,Hard,False,False,True,2,28~33,10~14,7~9,1~4,3~5,12~16,0~2,13,4,Steel Lance,Javelin,Vulnerary,False,False
Chapter 8,Rebel,Mercenary,10,Hard,False,False,True,2,28~34,9~13,13~17,11~15,3~7,6~8,1~4,9,5,Steel Sword,False,False,False,False
Chapter 8,Rebel,Soldier,11,Hard,False,False,True,4,31~36,10~13,3~7,3~6,3~5,1~3,0~3,6,5,Iron Lance,False,False,False,False
Chapter 8,Rebel,Mercenary,10,Hard,False,False,True,2,28~34,9~13,13~17,11~15,3~7,6~8,1~4,9,5,Armorslayer,False,False,False,False
Chapter 8x,Henning,Hero,1,Normal,True,False,False,1,33,10,19,16,5,11,2,10,6,Steel Blade,Hand Axe,False,False,False
Chapter 8x,Bandit,Fighter,10,Normal,False,False,False,2,26~29,9~11,4~6,6~8,1~2,3~4,0~2,11,5,Steel Axe,False,False,False,False
Chapter 8x,Bandit,Mage,12,Normal,False,False,False,1,21~23,6~8,5~7,6~8,1~3,3~4,6~8,6,5,Aircalibur,Vulnerary,False,False,False
Chapter 8x,Bandit,Fighter,7,Normal,False,False,False,1,24~26,7~9,3~5,5~7,0~2,2~4,0~1,11,5,Steel Axe,Hand Axe,Door Key,False,False
Chapter 8x,Bandit,Archer,8,Normal,False,False,False,1,22~24,6~7,5~7,4~6,2~3,3~5,0~1,7,5,Steel Bow,False,False,False,False
Chapter 8x,Bandit,Myrmidon,8,Normal,False,False,False,1,20~22,6~7,11~13,11~13,1~3,2~4,1~2,8,5,Armorslayer,False,False,False,False
Chapter 8x,Bandit,Mage,7,Normal,False,False,False,1,18~20,3~5,4~5,4~6,1~2,3~4,4~6,6,5,Elfire,Vulnerary,False,False,False
Chapter 8x,Bandit,Archer,6,Normal,False,False,False,1,21~22,5~6,4~6,4~5,1~2,3~4,0~1,7,5,Steel Bow,False,False,False,False
Chapter 8x,Bandit,Mercenary,10,Normal,False,False,False,1,24~27,7~9,11~13,10~12,2~4,5~6,1~2,9,5,Killing Edge,Vulnerary,False,False,False
Chapter 8x,Bandit,Fighter,6,Normal,False,False,False,5,23~25,7~9,3~4,5~6,0~1,2~3,0~1,11,5,Steel Axe,False,False,False,False
Chapter 8x,Bandit,Mercenary,10,Normal,False,False,False,1,24~27,7~9,11~13,10~12,2~4,5~6,1~2,9,5,Steel Sword,Vulnerary,False,False,False
Chapter 8x,Bandit,Mage,8,Normal,False,False,False,1,19~21,4~6,4~6,5~6,1~2,3~4,5~6,6,5,Elfire,Vulnerary,False,False,False
Chapter 8x,Bandit,Mercenary,6,Normal,False,False,False,1,21~23,5~7,9~11,9~10,1~2,4~6,0~1,9,5,Iron Sword,Vulnerary,False,False,False
Chapter 8x,Bandit,Fighter,5,Normal,False,False,False,4,22~24,6~8,3~4,5~6,0~1,2~3,0~1,11,5,Iron Axe,Hand Axe,False,False,False
Chapter 8x,Bandit,Fighter,6,Normal,False,False,False,1,23~25,7~9,3~4,5~6,0~1,2~3,0~1,11,5,Iron Axe,Hand Axe,False,False,False
Chapter 8x,Bandit,Mercenary,7,Normal,False,False,False,1,22~24,6~7,10~11,9~11,1~3,4~6,0~2,9,5,Steel Sword,False,False,False,False
Chapter 8x,Bandit,Mage,6,Normal,False,False,False,1,18~20,3~5,3~5,4~5,0~2,3~4,4~5,6,5,Thunder,Vulnerary,False,False,False
Chapter 8x,Bandit,Archer,5,Normal,False,False,False,1,20~22,5~6,4~5,4~5,1~2,3~4,0~1,7,5,Steel Bow,False,False,False,False
Chapter 8x,Bandit,Myrmidon,6,Normal,False,False,False,1,19~20,5~6,10~12,10~12,1~2,2~3,0~1,8,5,Steel Sword,Vulnerary,False,False,False
Chapter 8x,Bandit,Fighter,10,Normal,False,False,False,1,26~29,9~11,4~6,6~8,1~2,3~4,0~2,11,5,Poleax,False,False,False,False
Chapter 8x,Bandit,Mage,5,Normal,False,False,False,1,17~19,2~4,3~4,4~5,0~1,3~4,4~5,6,5,Fire,False,False,False,False
Chapter 8x,Bandit,Mercenary,3,Normal,False,False,False,1,19~20,4~5,8~9,8~9,0~1,4~5,0~1,9,5,Iron Sword,False,False,False,False
Chapter 8x,Bandit,Mercenary,3,Normal,False,False,False,1,19~20,4~5,8~9,8~9,0~1,4~5,0~1,9,5,Steel Sword,False,False,False,False
Chapter 8x,Henning,Hero,1,Hard,True,False,False,1,37~39,11~13,20~22,17~18,6~7,12~13,2~3,10,6,Steel Blade,Hand Axe,False,False,False
Chapter 8x,Bandit,Fighter,10,Hard,False,False,False,2,31~36,12~16,6~9,7~11,1~4,3~6,0~3,11,5,Steel Axe,False,False,False,False
Chapter 8x,Bandit,Mage,12,Hard,False,False,False,1,24~28,9~13,7~11,8~11,2~5,3~5,8~11,6,5,Aircalibur,Vulnerary,False,False,False
Chapter 8x,Bandit,Fighter,7,Hard,False,False,False,1,29~33,10~14,5~8,6~10,0~4,2~6,0~2,11,5,Steel Axe,Hand Axe,Door Key,False,False
Chapter 8x,Bandit,Archer,8,Hard,False,False,False,1,26~30,8~10,7~11,5~9,4~6,3~7,0~2,7,5,Steel Bow,False,False,False,False
Chapter 8x,Bandit,Myrmidon,8,Hard,False,False,False,1,24~28,8~10,13~17,13~17,2~6,2~6,2~4,8,5,Armorslayer,False,False,False,False
Chapter 8x,Bandit,Mage,7,Hard,False,False,False,1,21~25,6~10,6~9,6~9,2~4,3~5,6~9,6,5,Elfire,Vulnerary,False,False,False
Chapter 8x,Bandit,Archer,6,Hard,False,False,False,1,25~28,7~9,6~10,5~8,3~5,3~6,0~2,7,5,Steel Bow,False,False,False,False
Chapter 8x,Bandit,Mercenary,10,Hard,False,False,False,1,28~34,9~13,13~17,11~15,3~7,6~8,1~4,9,5,Killing Edge,Vulnerary,False,False,False
Chapter 8x,Bandit,Fighter,6,Hard,False,False,False,5,28~32,10~14,5~7,6~9,0~3,2~5,0~2,11,5,Steel Axe,False,False,False,False
Chapter 8x,Bandit,Mercenary,10,Hard,False,False,False,1,28~34,9~13,13~17,11~15,3~7,6~8,1~4,9,5,Steel Sword,Vulnerary,False,False,False
Chapter 8x,Bandit,Mage,8,Hard,False,False,False,1,22~26,7~11,6~10,7~9,2~4,3~5,7~9,6,5,Elfire,Vulnerary,False,False,False
Chapter 8x,Bandit,Mercenary,6,Hard,False,False,False,1,25~30,7~11,11~15,10~13,2~5,5~8,0~3,9,5,Iron Sword,Vulnerary,False,False,False
Chapter 8x,Bandit,Fighter,5,Hard,False,False,False,4,27~31,9~13,5~7,6~9,0~3,2~5,0~2,11,5,Iron Axe,Hand Axe,False,False,False
Chapter 8x,Bandit,Fighter,6,Hard,False,False,False,1,28~32,10~14,5~7,6~9,0~3,2~5,0~2,11,5,Iron Axe,Hand Axe,False,False,False
Chapter 8x,Bandit,Mercenary,7,Hard,False,False,False,1,26~31,8~11,12~15,10~14,2~6,5~8,0~4,9,5,Steel Sword,False,False,False,False
Chapter 8x,Bandit,Mage,6,Hard,False,False,False,1,21~25,6~10,5~9,6~8,1~4,3~5,6~8,6,5,Thunder,Vulnerary,False,False,False
Chapter 8x,Bandit,Archer,5,Hard,False,False,False,1,24~28,7~9,6~9,5~8,3~5,3~6,0~2,7,5,Steel Bow,False,False,False,False
Chapter 8x,Bandit,Myrmidon,6,Hard,False,False,False,1,23~26,7~9,12~16,12~16,2~5,2~5,1~3,8,5,Steel Sword,Vulnerary,False,False,False
Chapter 8x,Bandit,Fighter,10,Hard,False,False,False,1,27~32,8~11,8~12,6~10,4~7,4~7,0~3,7,5,Poleax,False,False,False,False
Chapter 8x,Bandit,Mage,5,Hard,False,False,False,1,20~24,5~9,5~8,6~8,1~3,3~5,6~8,6,5,Fire,False,False,False,False
Chapter 8x,Bandit,Mercenary,3,Hard,False,False,False,1,23~27,6~9,10~13,9~12,1~4,5~7,0~3,9,5,Iron Sword,False,False,False,False
Chapter 8x,Bandit,Mercenary,3,Hard,False,False,False,1,23~27,6~9,10~13,9~12,1~4,5~7,0~3,9,5,Steel Sword,False,False,False,False
Chapter 9,Scott,Berserker,5,Normal,True,False,False,1,42,12,9,12,5,11,2,15,6,Killer Axe,Hand Axe,False,False,False
Chapter 9,Western Thief,Pirate,8,Normal,False,False,False,1,23~25,7~8,4~5,7~8,0~2,3~4,0~1,10,5,Steel Axe,Vulnerary,False,False,False
Chapter 9,Western Thief,Pirate,8,Normal,False,False,False,1,23~25,7~8,4~5,7~8,0~2,3~4,0~1,10,5,Hand Axe,False,False,False,False
Chapter 9,Western Thief,Fighter,9,Normal,False,False,False,1,25~28,8~10,4~6,6~7,1~2,3~4,0~1,11,5,Hand Axe,False,False,False,False
Chapter 9,Western Thief,Fighter,9,Normal,False,False,False,1,25~28,8~10,4~6,6~7,1~2,3~4,0~1,11,5,Poison Axe,False,False,False,False
Chapter 9,Western Thief,Fighter,9,Normal,False,False,False,1,25~28,8~10,4~6,6~7,1~2,3~4,0~1,11,5,Steel Axe,Hand Axe,False,False,False
Chapter 9,Western Thief,Archer,11,Normal,False,False,False,1,24~26,7~8,6~8,5~7,3~4,4~5,0~2,7,5,Steel Bow,Antitoxin,False,False,False
Chapter 9,Western Thief,Mercenary,10,Normal,False,False,False,1,24~27,7~9,11~13,10~12,2~4,5~6,1~2,9,5,Steel Sword,False,False,False,False
